run [pow 10]	solution val	
4767	0.222179	
4768	0.222168	
4769	0.222163	
4770	0.222152	
4771	0.222144	
4772	0.222154	
4773	0.222144	
4774	0.222138	
4775	0.222141	
4776	0.222137	
4777	0.222144	
4778	0.222137	
4779	0.222141	
4780	0.222137	
4781	0.222136	
4782	0.222137	
4783	0.22214	
4784	0.222142	
4785	0.222132	
4786	0.22213	
4787	0.222155	
4788	0.222145	
4789	0.222137	
4790	0.22214	
4791	0.22214	
4792	0.222154	
4793	0.22216	
4794	0.222152	
4795	0.222143	
4796	0.222145	
4797	0.222136	
4798	0.222132	
4799	0.222124	
4800	0.222118	
4801	0.222108	
4802	0.222099	
4803	0.222102	
4804	0.222105	
4805	0.222102	
4806	0.222094	
4807	0.222086	
4808	0.222084	
4809	0.222083	
4810	0.222092	
4811	0.222105	
4812	0.2221	
4813	0.222094	
4814	0.222093	
4815	0.22209	
4816	0.222092	
4817	0.222082	
4818	0.222071	
4819	0.222083	
4820	0.222086	
4821	0.222086	
4822	0.2221	
4823	0.222096	
4824	0.22211	
4825	0.222101	
4826	0.222102	
4827	0.222097	
4828	0.222094	
4829	0.222084	
4830	0.222072	
4831	0.222079	
4832	0.222069	
4833	0.22206	
4834	0.222062	
4835	0.222061	
4836	0.222062	
4837	0.222065	
4838	0.222072	
4839	0.222073	
4840	0.222081	
4841	0.222071	
4842	0.222082	
4843	0.222087	
4844	0.222088	
4845	0.222083	
4846	0.22208	
4847	0.222098	
4848	0.222097	
4849	0.222091	
4850	0.222081	
4851	0.222075	
4852	0.222083	
4853	0.222077	
4854	0.222092	
4855	0.222098	
4856	0.222111	
4857	0.222105	
4858	0.222097	
4859	0.222094	
4860	0.222087	
4861	0.222087	
4862	0.22208	
4863	0.22207	
4864	0.222059	
4865	0.222057	
4866	0.222051	
4867	0.22206	
4868	0.222071	
4869	0.22207	
4870	0.222069	
4871	0.222062	
4872	0.222062	
4873	0.222066	
4874	0.222077	
4875	0.222079	
4876	0.22207	
4877	0.222066	
4878	0.222075	
4879	0.222065	
4880	0.22206	
4881	0.222054	
4882	0.22205	
4883	0.222047	
4884	0.222038	
4885	0.22204	
4886	0.22203	
4887	0.222019	
4888	0.22201	
4889	0.222008	
4890	0.222042	
4891	0.222052	
4892	0.222047	
4893	0.222038	
4894	0.222028	
4895	0.222028	
4896	0.222017	
4897	0.222005	
4898	0.222004	
4899	0.221998	
4900	0.222015	
4901	0.222011	
4902	0.222006	
4903	0.222016	
4904	0.22201	
4905	0.222028	
4906	0.222039	
4907	0.222049	
4908	0.22204	
4909	0.222047	
4910	0.222053	
4911	0.222045	
4912	0.222037	
4913	0.222036	
4914	0.222047	
4915	0.222044	
4916	0.222047	
4917	0.222066	
4918	0.222088	
4919	0.222094	
4920	0.222095	
4921	0.222087	
4922	0.222081	
4923	0.222079	
4924	0.222096	
4925	0.222092	
4926	0.222094	
4927	0.222093	
4928	0.222087	
4929	0.222091	
4930	0.222105	
4931	0.222103	
4932	0.2221	
4933	0.222101	
4934	0.222096	
4935	0.222086	
4936	0.222083	
4937	0.222085	
4938	0.222091	
4939	0.222116	
4940	0.222105	
4941	0.222121	
4942	0.222116	
4943	0.222111	
4944	0.222114	
4945	0.222109	
4946	0.222101	
4947	0.222093	
4948	0.222088	
4949	0.222078	
4950	0.222075	
4951	0.222067	
4952	0.222062	
4953	0.222066	
4954	0.222079	
4955	0.222097	
4956	0.222086	
4957	0.222075	
4958	0.222067	
4959	0.222084	
4960	0.222081	
4961	0.222085	
4962	0.222103	
4963	0.22213	
4964	0.22214	
4965	0.222133	
4966	0.222136	
4967	0.222136	
4968	0.222132	
4969	0.222158	
4970	0.22215	
4971	0.222141	
4972	0.222134	
4973	0.222136	
4974	0.22214	
4975	0.222155	
4976	0.222151	
4977	0.222141	
4978	0.222135	
4979	0.222125	
4980	0.22215	
4981	0.22214	
4982	0.222142	
4983	0.222142	
4984	0.222131	
4985	0.222132	
4986	0.222124	
4987	0.222122	
4988	0.222126	
4989	0.222118	
4990	0.222112	
4991	0.222104	
4992	0.222103	
4993	0.222094	
4994	0.222094	
4995	0.222095	
4996	0.222094	
4997	0.222084	
4998	0.222095	
4999	0.222087	
5000	0.22208	
5001	0.222085	
5002	0.22208	
5003	0.222071	
5004	0.222062	
5005	0.222053	
5006	0.222047	
5007	0.222041	
5008	0.222034	
5009	0.222044	
5010	0.222034	
5011	0.222023	
5012	0.222012	
5013	0.222014	
5014	0.222013	
5015	0.222003	
5016	0.222003	
5017	0.222019	
5018	0.222015	
5019	0.222009	
5020	0.222021	
5021	0.222012	
5022	0.222007	
5023	0.222028	
5024	0.222022	
5025	0.222016	
5026	0.222006	
5027	0.222002	
5028	0.222008	
5029	0.222034	
5030	0.222073	
5031	0.222095	
5032	0.222087	
5033	0.222078	
5034	0.222088	
5035	0.222089	
5036	0.222093	
5037	0.222101	
5038	0.222115	
5039	0.222107	
5040	0.222104	
5041	0.222107	
5042	0.222109	
5043	0.222106	
5044	0.222104	
5045	0.222097	
5046	0.222086	
5047	0.222092	
5048	0.222084	
5049	0.222093	
5050	0.222091	
5051	0.222092	
5052	0.222092	
5053	0.222087	
5054	0.222091	
5055	0.222083	
5056	0.222086	
5057	0.222079	
5058	0.222069	
5059	0.222078	
5060	0.222078	
5061	0.22208	
5062	0.222074	
5063	0.222067	
5064	0.222077	
5065	0.222081	
5066	0.222094	
5067	0.222131	
5068	0.222142	
5069	0.222149	
5070	0.222159	
5071	0.222152	
5072	0.222164	
5073	0.222173	
5074	0.222163	
5075	0.22216	
5076	0.222149	
5077	0.222143	
5078	0.222148	
5079	0.222155	
5080	0.222148	
5081	0.222152	
5082	0.222165	
5083	0.222154	
5084	0.222143	
5085	0.222137	
5086	0.222134	
5087	0.22214	
5088	0.222152	
5089	0.222158	
5090	0.222153	
5091	0.222149	
5092	0.222166	
5093	0.222159	
5094	0.222184	
5095	0.222193	
5096	0.222199	
5097	0.222196	
5098	0.222188	
5099	0.222192	
5100	0.222185	
5101	0.22218	
5102	0.222188	
5103	0.222194	
5104	0.22219	
5105	0.222183	
5106	0.2222	
5107	0.222192	
5108	0.222193	
5109	0.222185	
5110	0.222182	
5111	0.222188	
5112	0.222191	
5113	0.222223	
5114	0.222229	
5115	0.22223	
5116	0.22225	
5117	0.222266	
5118	0.222259	
5119	0.222265	
5120	0.222256	
5121	0.22225	
5122	0.222244	
5123	0.222251	
5124	0.222255	
5125	0.222251	
5126	0.222246	
5127	0.222244	
5128	0.222242	
5129	0.222244	
5130	0.222252	
5131	0.222247	
5132	0.222245	
5133	0.222237	
5134	0.222233	
5135	0.222226	
5136	0.222216	
5137	0.222211	
5138	0.222214	
5139	0.22223	
5140	0.222222	
5141	0.222216	
5142	0.222218	
5143	0.222208	
5144	0.222197	
5145	0.222192	
5146	0.222197	
5147	0.222188	
5148	0.222186	
5149	0.222176	
5150	0.222173	
5151	0.222168	
5152	0.222175	
5153	0.22217	
5154	0.222168	
5155	0.222158	
5156	0.222147	
5157	0.222145	
5158	0.222151	
5159	0.222151	
5160	0.222162	
5161	0.22216	
5162	0.222165	
5163	0.22218	
5164	0.222189	
5165	0.222185	
5166	0.222176	
5167	0.222168	
5168	0.222173	
5169	0.222165	
5170	0.222164	
5171	0.222175	
5172	0.222169	
5173	0.222162	
5174	0.22216	
5175	0.222151	
5176	0.222146	
5177	0.22214	
5178	0.222144	
5179	0.222134	
5180	0.222137	
5181	0.222137	
5182	0.22215	
5183	0.222143	
5184	0.222149	
5185	0.222146	
5186	0.222151	
5187	0.222155	
5188	0.222151	
5189	0.222155	
5190	0.222154	
5191	0.222162	
5192	0.222174	
5193	0.222167	
5194	0.222159	
5195	0.222151	
5196	0.222143	
5197	0.222142	
5198	0.222151	
5199	0.222146	
5200	0.222144	
5201	0.222146	
5202	0.222143	
5203	0.222141	
5204	0.222136	
5205	0.222128	
5206	0.222131	
5207	0.222126	
5208	0.222117	
5209	0.222111	
5210	0.222127	
5211	0.222144	
5212	0.222159	
5213	0.222164	
5214	0.222157	
5215	0.222156	
5216	0.222152	
5217	0.222143	
5218	0.222149	
5219	0.222149	
5220	0.222159	
5221	0.22215	
5222	0.222165	
5223	0.222165	
5224	0.222178	
5225	0.222169	
5226	0.222159	
5227	0.222154	
5228	0.222146	
5229	0.222155	
5230	0.222147	
5231	0.222141	
5232	0.222145	
5233	0.222152	
5234	0.222157	
5235	0.222148	
5236	0.222138	
5237	0.222133	
5238	0.222133	
5239	0.222137	
5240	0.222126	
5241	0.222122	
5242	0.22212	
5243	0.222122	
5244	0.222138	
5245	0.22214	
5246	0.222131	
5247	0.222147	
5248	0.222146	
5249	0.222143	
5250	0.222137	
5251	0.222128	
5252	0.222124	
5253	0.222121	
5254	0.222113	
5255	0.222103	
5256	0.222095	
5257	0.222094	
5258	0.222104	
5259	0.2221	
5260	0.222089	
5261	0.222087	
5262	0.222081	
5263	0.222077	
5264	0.22207	
5265	0.222061	
5266	0.222053	
5267	0.222047	
5268	0.222046	
5269	0.222044	
5270	0.222046	
5271	0.222036	
5272	0.222031	
5273	0.222039	
5274	0.222039	
5275	0.222067	
5276	0.222079	
5277	0.222093	
5278	0.222104	
5279	0.222118	
5280	0.222107	
5281	0.222098	
5282	0.222093	
5283	0.222092	
5284	0.222095	
5285	0.222093	
5286	0.222107	
5287	0.222101	
5288	0.222114	
5289	0.222115	
5290	0.222123	
5291	0.22212	
5292	0.222134	
5293	0.222125	
5294	0.222122	
5295	0.222126	
5296	0.222121	
5297	0.222125	
5298	0.222125	
5299	0.222132	
5300	0.222141	
5301	0.222144	
5302	0.222133	
5303	0.22213	
5304	0.222122	
5305	0.222125	
5306	0.222131	
5307	0.222125	
5308	0.22212	
5309	0.222111	
5310	0.222118	
5311	0.222107	
5312	0.222097	
5313	0.2221	
5314	0.222102	
5315	0.222102	
5316	0.222106	
5317	0.222103	
5318	0.222124	
5319	0.222136	
5320	0.22214	
5321	0.222133	
5322	0.222133	
5323	0.222133	
5324	0.222148	
5325	0.222166	
5326	0.222175	
5327	0.222172	
5328	0.22218	
5329	0.222199	
5330	0.222216	
5331	0.222208	
5332	0.222204	
5333	0.222202	
5334	0.222206	
5335	0.222204	
5336	0.222205	
5337	0.222196	
5338	0.222222	
5339	0.222232	
5340	0.222223	
5341	0.222215	
5342	0.222213	
5343	0.222204	
5344	0.222196	
5345	0.222186	
5346	0.222178	
5347	0.222181	
5348	0.222177	
5349	0.222184	
5350	0.222183	
5351	0.222176	
5352	0.222168	
5353	0.222158	
5354	0.222151	
5355	0.222155	
5356	0.222183	
5357	0.22219	
5358	0.222185	
5359	0.222179	
5360	0.222181	
5361	0.222173	
5362	0.222165	
5363	0.222155	
5364	0.222145	
5365	0.22214	
5366	0.222134	
5367	0.222136	
5368	0.222136	
5369	0.222131	
5370	0.222126	
5371	0.222118	
5372	0.222108	
5373	0.22211	
5374	0.222102	
5375	0.222105	
5376	0.222105	
5377	0.222107	
5378	0.222097	
5379	0.222096	
5380	0.222104	
5381	0.222108	
5382	0.222129	
5383	0.222121	
5384	0.222131	
5385	0.222126	
5386	0.22212	
5387	0.222118	
5388	0.222115	
5389	0.222121	
5390	0.222125	
5391	0.222122	
5392	0.222112	
5393	0.222118	
5394	0.222129	
5395	0.222123	
5396	0.222134	
5397	0.222129	
5398	0.222141	
5399	0.222133	
5400	0.222132	
5401	0.222143	
5402	0.222136	
5403	0.22214	
5404	0.222143	
5405	0.222144	
5406	0.222152	
5407	0.222147	
5408	0.222138	
5409	0.222127	
5410	0.222118	
5411	0.222116	
5412	0.22211	
5413	0.222106	
5414	0.222105	
5415	0.222095	
5416	0.222086	
5417	0.222084	
5418	0.222078	
5419	0.222072	
5420	0.222084	
5421	0.222106	
5422	0.222113	
5423	0.222111	
5424	0.222105	
5425	0.222104	
5426	0.222108	
5427	0.222103	
5428	0.222098	
5429	0.222091	
5430	0.222086	
5431	0.222077	
5432	0.222078	
5433	0.222072	
5434	0.222089	
5435	0.222091	
5436	0.222087	
5437	0.222083	
5438	0.222073	
5439	0.22207	
5440	0.22207	
5441	0.22206	
5442	0.222065	
5443	0.222069	
5444	0.222073	
5445	0.222078	
5446	0.222076	
5447	0.222078	
5448	0.222071	
5449	0.222068	
5450	0.222068	
5451	0.222063	
5452	0.222058	
5453	0.222084	
5454	0.222085	
5455	0.222083	
5456	0.222095	
5457	0.222092	
5458	0.222082	
5459	0.222078	
5460	0.222069	
5461	0.222059	
5462	0.222079	
5463	0.222075	
5464	0.22207	
5465	0.222073	
5466	0.222084	
5467	0.222079	
5468	0.22208	
5469	0.222084	
5470	0.222077	
5471	0.222086	
5472	0.222078	
5473	0.222096	
5474	0.222097	
5475	0.222093	
5476	0.222094	
5477	0.222086	
5478	0.222088	
5479	0.222079	
5480	0.222069	
5481	0.222071	
5482	0.222068	
5483	0.22206	
5484	0.222059	
5485	0.222054	
5486	0.22207	
5487	0.222065	
5488	0.222078	
5489	0.222075	
5490	0.222084	
5491	0.222079	
5492	0.222074	
5493	0.222077	
5494	0.22207	
5495	0.222067	
5496	0.222057	
5497	0.222057	
5498	0.222064	
5499	0.22207	
5500	0.22206	
5501	0.222058	
5502	0.222068	
5503	0.222074	
5504	0.222078	
5505	0.222072	
5506	0.222068	
5507	0.222072	
5508	0.222076	
5509	0.222066	
5510	0.22207	
5511	0.22206	
5512	0.222058	
5513	0.222055	
5514	0.222047	
5515	0.222038	
5516	0.222059	
5517	0.22205	
5518	0.222045	
5519	0.222057	
5520	0.222054	
5521	0.222086	
5522	0.222078	
5523	0.222077	
5524	0.222077	
5525	0.222068	
5526	0.222064	
5527	0.22207	
5528	0.222066	
5529	0.22206	
5530	0.22205	
5531	0.222044	
5532	0.222037	
5533	0.222047	
5534	0.222056	
5535	0.222066	
5536	0.222065	
5537	0.222071	
5538	0.222072	
5539	0.222076	
5540	0.222085	
5541	0.222094	
5542	0.222084	
5543	0.222094	
5544	0.222091	
5545	0.222084	
5546	0.222092	
5547	0.222091	
5548	0.222084	
5549	0.222079	
5550	0.222072	
5551	0.22208	
5552	0.222085	
5553	0.222087	
5554	0.222081	
5555	0.222078	
5556	0.222071	
5557	0.222066	
5558	0.222066	
5559	0.22206	
5560	0.222053	
5561	0.222072	
5562	0.222063	
5563	0.22206	
5564	0.22207	
5565	0.222071	
5566	0.222074	
5567	0.222084	
5568	0.222082	
5569	0.222082	
5570	0.222089	
5571	0.222083	
5572	0.222096	
5573	0.222099	
5574	0.222093	
5575	0.222098	
5576	0.222102	
5577	0.222103	
5578	0.2221	
5579	0.222091	
5580	0.222083	
5581	0.222085	
5582	0.222101	
5583	0.222098	
5584	0.22209	
5585	0.222097	
5586	0.222089	
5587	0.222092	
5588	0.22209	
5589	0.222085	
5590	0.222086	
5591	0.22209	
5592	0.222081	
5593	0.222086	
5594	0.222089	
5595	0.222093	
5596	0.222108	
5597	0.2221	
5598	0.222095	
5599	0.222086	
5600	0.222085	
5601	0.222079	
5602	0.222078	
5603	0.222077	
5604	0.222078	
5605	0.222078	
5606	0.222075	
5607	0.222069	
5608	0.22206	
5609	0.222051	
5610	0.222042	
5611	0.222042	
5612	0.222041	
5613	0.222043	
5614	0.222038	
5615	0.222041	
5616	0.222055	
5617	0.222051	
5618	0.222041	
5619	0.222038	
5620	0.22203	
5621	0.222031	
5622	0.222041	
5623	0.222036	
5624	0.222054	
5625	0.222046	
5626	0.222038	
5627	0.22203	
5628	0.222031	
5629	0.222022	
5630	0.222022	
5631	0.222016	
5632	0.222008	
5633	0.222001	
5634	0.222003	
5635	0.222006	
5636	0.222001	
5637	0.222009	
5638	0.222006	
5639	0.222	
5640	0.221995	
5641	0.22199	
5642	0.221983	
5643	0.221974	
5644	0.221969	
5645	0.221965	
5646	0.221982	
5647	0.221981	
5648	0.221992	
5649	0.221998	
5650	0.222009	
5651	0.222008	
5652	0.222003	
5653	0.222017	
5654	0.222025	
5655	0.222021	
5656	0.222023	
5657	0.222018	
5658	0.222021	
5659	0.222017	
5660	0.222017	
5661	0.222008	
5662	0.222003	
5663	0.222001	
5664	0.222	
5665	0.221991	
5666	0.221984	
5667	0.221979	
5668	0.22199	
5669	0.221981	
5670	0.221986	
5671	0.221979	
5672	0.221974	
5673	0.221976	
5674	0.221985	
5675	0.221984	
5676	0.221978	
5677	0.221984	
5678	0.221989	
5679	0.22198	
5680	0.221984	
5681	0.221981	
5682	0.221979	
5683	0.22199	
5684	0.221983	
5685	0.221975	
5686	0.221977	
5687	0.221968	
5688	0.221973	
5689	0.221984	
5690	0.221987	
5691	0.221979	
5692	0.221977	
5693	0.221989	
5694	0.22198	
5695	0.221995	
5696	0.222006	
5697	0.222005	
5698	0.222003	
5699	0.222005	
5700	0.222008	
5701	0.222002	
5702	0.222005	
5703	0.222008	
5704	0.222007	
5705	0.221997	
5706	0.222	
5707	0.222035	
5708	0.222032	
5709	0.222032	
5710	0.222023	
5711	0.222016	
5712	0.222011	
5713	0.222001	
5714	0.222009	
5715	0.22201	
5716	0.222019	
5717	0.222015	
5718	0.22201	
5719	0.222006	
5720	0.222007	
5721	0.221999	
5722	0.221991	
5723	0.222005	
5724	0.221997	
5725	0.221996	
5726	0.221997	
5727	0.222008	
5728	0.222009	
5729	0.222002	
5730	0.222	
5731	0.221997	
5732	0.222005	
5733	0.222017	
5734	0.222022	
5735	0.22202	
5736	0.222014	
5737	0.22201	
5738	0.222008	
5739	0.222025	
5740	0.222021	
5741	0.222013	
5742	0.222021	
5743	0.222027	
5744	0.222027	
5745	0.222043	
5746	0.222033	
5747	0.222026	
5748	0.222018	
5749	0.222015	
5750	0.222013	
5751	0.222006	
5752	0.221998	
5753	0.222	
5754	0.222	
5755	0.222005	
5756	0.222001	
5757	0.222003	
5758	0.222003	
5759	0.221995	
5760	0.221991	
5761	0.221988	
5762	0.221994	
5763	0.221988	
5764	0.222002	
5765	0.222002	
5766	0.221993	
5767	0.221989	
5768	0.221987	
5769	0.221986	
5770	0.221986	
5771	0.221985	
5772	0.221979	
5773	0.221982	
5774	0.221995	
5775	0.221986	
5776	0.221999	
5777	0.222001	
5778	0.221993	
5779	0.221984	
5780	0.221981	
5781	0.22198	
5782	0.221979	
5783	0.221975	
5784	0.221972	
5785	0.221967	
5786	0.221962	
5787	0.221961	
5788	0.221953	
5789	0.221943	
5790	0.221936	
5791	0.221934	
5792	0.221946	
5793	0.221958	
5794	0.221951	
5795	0.221947	
5796	0.221946	
5797	0.221965	
5798	0.22196	
5799	0.221954	
5800	0.221955	
5801	0.221946	
5802	0.22194	
5803	0.221948	
5804	0.221975	
5805	0.221967	
5806	0.22198	
5807	0.221992	
5808	0.221989	
5809	0.221987	
5810	0.222003	
5811	0.221993	
5812	0.221986	
5813	0.221994	
5814	0.221991	
5815	0.221993	
5816	0.221987	
5817	0.221982	
5818	0.221974	
5819	0.221964	
5820	0.221958	
5821	0.221952	
5822	0.221974	
5823	0.221967	
5824	0.221974	
5825	0.221969	
5826	0.221989	
5827	0.221982	
5828	0.221973	
5829	0.221983	
5830	0.221984	
5831	0.221978	
5832	0.221979	
5833	0.22197	
5834	0.221972	
5835	0.221966	
5836	0.221961	
5837	0.221971	
5838	0.221963	
5839	0.221973	
5840	0.221964	
5841	0.221956	
5842	0.221949	
5843	0.221946	
5844	0.221953	
5845	0.221966	
5846	0.221965	
5847	0.221976	
5848	0.221967	
5849	0.221965	
5850	0.221959	
5851	0.221956	
5852	0.221963	
5853	0.221959	
5854	0.221963	
5855	0.221965	
5856	0.221963	
5857	0.221967	
5858	0.221973	
5859	0.221966	
5860	0.221962	
5861	0.221975	
5862	0.22197	
5863	0.221968	
5864	0.221964	
5865	0.221957	
5866	0.221954	
5867	0.22195	
5868	0.221951	
5869	0.221946	
5870	0.221941	
5871	0.221934	
5872	0.221934	
5873	0.221934	
5874	0.221931	
5875	0.221932	
5876	0.221934	
5877	0.221944	
5878	0.221937	
5879	0.221932	
5880	0.221932	
5881	0.221931	
5882	0.221928	
5883	0.221946	
5884	0.221955	
5885	0.221946	
5886	0.221939	
5887	0.221934	
5888	0.221928	
5889	0.221926	
5890	0.221923	
5891	0.221917	
5892	0.221912	
5893	0.221931	
5894	0.221925	
5895	0.221935	
5896	0.221945	
5897	0.221952	
5898	0.221949	
5899	0.22196	
5900	0.221968	
5901	0.221973	
5902	0.221964	
5903	0.221958	
5904	0.221973	
5905	0.221974	
5906	0.221978	
5907	0.221971	
5908	0.221969	
5909	0.221963	
5910	0.221961	
5911	0.221979	
5912	0.221995	
5913	0.221994	
5914	0.221988	
5915	0.221982	
5916	0.22198	
5917	0.221973	
5918	0.221966	
5919	0.221963	
5920	0.221962	
5921	0.221959	
5922	0.221955	
5923	0.221954	
5924	0.221949	
5925	0.221957	
5926	0.221949	
5927	0.221961	
5928	0.221968	
5929	0.221991	
5930	0.221984	
5931	0.221995	
5932	0.221987	
5933	0.221987	
5934	0.221986	
5935	0.221988	
5936	0.222015	
5937	0.222007	
5938	0.222015	
5939	0.222015	
5940	0.222027	
5941	0.222019	
5942	0.22203	
5943	0.222024	
5944	0.222028	
5945	0.222023	
5946	0.222014	
5947	0.222006	
5948	0.222008	
5949	0.222003	
5950	0.221998	
5951	0.22199	
5952	0.221989	
5953	0.221986	
5954	0.222005	
5955	0.222006	
5956	0.221999	
5957	0.221999	
5958	0.221995	
5959	0.221987	
5960	0.221995	
5961	0.222001	
5962	0.222009	
5963	0.222001	
5964	0.221995	
5965	0.222008	
5966	0.222023	
5967	0.222017	
5968	0.222013	
5969	0.22201	
5970	0.222016	
5971	0.222015	
5972	0.222009	
5973	0.222	
5974	0.222004	
5975	0.221997	
5976	0.221988	
5977	0.222002	
5978	0.222004	
5979	0.221996	
5980	0.222004	
5981	0.222007	
5982	0.222031	
5983	0.222022	
5984	0.222015	
5985	0.22201	
5986	0.222004	
5987	0.222011	
5988	0.222015	
5989	0.222013	
5990	0.22201	
5991	0.222002	
5992	0.221997	
5993	0.221997	
5994	0.222012	
5995	0.222008	
5996	0.222006	
5997	0.222004	
5998	0.222001	
5999	0.221998	
6000	0.221994	
6001	0.221996	
6002	0.221997	
6003	0.222002	
6004	0.221999	
6005	0.221993	
6006	0.222007	
6007	0.222003	
6008	0.221999	
6009	0.221992	
6010	0.221993	
6011	0.221987	
6012	0.221997	
6013	0.221995	
6014	0.222004	
6015	0.222004	
6016	0.221998	
6017	0.221992	
6018	0.221999	
6019	0.222002	
6020	0.222035	
6021	0.222031	
6022	0.222025	
6023	0.222041	
6024	0.222035	
6025	0.222027	
6026	0.222024	
6027	0.222034	
6028	0.22203	
6029	0.222025	
6030	0.222021	
6031	0.222013	
6032	0.222006	
6033	0.222014	
6034	0.222006	
6035	0.222002	
6036	0.222003	
6037	0.221995	
6038	0.221988	
6039	0.221983	
6040	0.221983	
6041	0.221975	
6042	0.22198	
6043	0.221971	
6044	0.221963	
6045	0.221966	
6046	0.221961	
6047	0.221959	
6048	0.221959	
6049	0.221975	
6050	0.221971	
6051	0.221963	
6052	0.221955	
6053	0.22195	
6054	0.221966	
6055	0.221957	
6056	0.221963	
6057	0.221959	
6058	0.221962	
6059	0.221956	
6060	0.22195	
6061	0.221944	
6062	0.221937	
6063	0.221933	
6064	0.221928	
6065	0.22194	
6066	0.221938	
6067	0.221931	
6068	0.221923	
6069	0.221921	
6070	0.221922	
6071	0.221922	
6072	0.221916	
6073	0.221912	
6074	0.221905	
6075	0.221896	
6076	0.221888	
6077	0.221889	
6078	0.221892	
6079	0.221897	
6080	0.221898	
6081	0.221895	
6082	0.2219	
6083	0.221895	
6084	0.221896	
6085	0.221891	
6086	0.221883	
6087	0.221886	
6088	0.221891	
6089	0.221886	
6090	0.221883	
6091	0.221881	
6092	0.221879	
6093	0.221873	
6094	0.221874	
6095	0.221872	
6096	0.221864	
6097	0.221873	
6098	0.221867	
6099	0.221888	
6100	0.221899	
6101	0.221898	
6102	0.221897	
6103	0.221905	
6104	0.221917	
6105	0.221914	
6106	0.221904	
6107	0.221911	
6108	0.221904	
6109	0.221908	
6110	0.221907	
6111	0.221903	
6112	0.221924	
6113	0.221926	
6114	0.221921	
6115	0.221943	
6116	0.221952	
6117	0.221951	
6118	0.221957	
6119	0.221959	
6120	0.221976	
6121	0.22198	
6122	0.221972	
6123	0.221974	
6124	0.221972	
6125	0.22197	
6126	0.221992	
6127	0.221998	
6128	0.221998	
6129	0.222	
6130	0.222021	
6131	0.222015	
6132	0.222011	
6133	0.222003	
6134	0.221994	
6135	0.22199	
6136	0.221989	
6137	0.221981	
6138	0.221981	
6139	0.221977	
6140	0.221988	
6141	0.221987	
6142	0.221997	
6143	0.222	
6144	0.221999	
6145	0.221995	
6146	0.222005	
6147	0.221997	
6148	0.221988	
6149	0.221988	
6150	0.221981	
6151	0.221992	
6152	0.222015	
6153	0.222011	
6154	0.222011	
6155	0.222011	
6156	0.222014	
6157	0.222016	
6158	0.22202	
6159	0.222031	
6160	0.222028	
6161	0.222021	
6162	0.222026	
6163	0.222025	
6164	0.222018	
6165	0.222018	
6166	0.222023	
6167	0.222018	
6168	0.222011	
6169	0.222014	
6170	0.222011	
6171	0.222021	
6172	0.222039	
6173	0.222039	
6174	0.222037	
6175	0.222034	
6176	0.222027	
6177	0.22202	
6178	0.222013	
6179	0.222004	
6180	0.222005	
6181	0.222007	
6182	0.222008	
6183	0.222001	
6184	0.222005	
6185	0.221997	
6186	0.221992	
6187	0.221983	
6188	0.221984	
6189	0.221981	
6190	0.221972	
6191	0.221983	
6192	0.221984	
6193	0.221994	
6194	0.221987	
6195	0.22199	
6196	0.221983	
6197	0.221992	
6198	0.222	
6199	0.221996	
6200	0.221991	
6201	0.221989	
6202	0.221996	
6203	0.221989	
6204	0.221996	
6205	0.221991	
6206	0.221986	
6207	0.221986	
6208	0.221988	
6209	0.221988	
6210	0.221995	
6211	0.222012	
6212	0.222007	
6213	0.222006	
6214	0.222001	
6215	0.221994	
6216	0.221989	
6217	0.221983	
6218	0.221986	
6219	0.221978	
6220	0.221988	
6221	0.222007	
6222	0.222012	
6223	0.222009	
6224	0.222003	
6225	0.222001	
6226	0.222011	
6227	0.222024	
6228	0.222023	
6229	0.222025	
6230	0.22202	
6231	0.222025	
6232	0.222018	
6233	0.222016	
6234	0.222019	
6235	0.222015	
6236	0.222021	
6237	0.222013	
6238	0.222016	
6239	0.222007	
6240	0.222	
6241	0.222021	
6242	0.222023	
6243	0.222036	
6244	0.222029	
6245	0.222021	
6246	0.222014	
6247	0.222011	
6248	0.222006	
6249	0.221997	
6250	0.221998	
6251	0.221993	
6252	0.221995	
6253	0.221994	
6254	0.221988	
6255	0.22198	
6256	0.221974	
6257	0.221968	
6258	0.221966	
6259	0.221966	
6260	0.22197	
6261	0.221963	
6262	0.221967	
6263	0.221966	
6264	0.221957	
6265	0.221956	
6266	0.221964	
6267	0.221961	
6268	0.221953	
6269	0.221956	
6270	0.221949	
6271	0.221958	
6272	0.221959	
6273	0.221957	
6274	0.221967	
6275	0.221961	
6276	0.221953	
6277	0.221948	
6278	0.221946	
6279	0.221945	
6280	0.221946	
6281	0.221939	
6282	0.221941	
6283	0.22194	
6284	0.221966	
6285	0.221961	
6286	0.221969	
6287	0.221969	
6288	0.221979	
6289	0.221979	
6290	0.221985	
6291	0.221995	
6292	0.221991	
6293	0.221991	
6294	0.221984	
6295	0.22198	
6296	0.221978	
6297	0.221972	
6298	0.22197	
6299	0.221979	
6300	0.221993	
6301	0.222004	
6302	0.222005	
6303	0.222008	
6304	0.222006	
6305	0.222009	
6306	0.222007	
6307	0.222	
6308	0.221994	
6309	0.221989	
6310	0.221983	
6311	0.22199	
6312	0.221993	
6313	0.221991	
6314	0.221982	
6315	0.221982	
6316	0.221984	
6317	0.221976	
6318	0.22197	
6319	0.221967	
6320	0.221958	
6321	0.22196	
